Date,Open,High,Low,Close,Adj Close,Volume,label,D_5,STO_k_5,STO_d_5,Williams,Roc,Momentum,AD_OS
2006-10-24,1377.02002,1377.780029,1372.420044,1377.380005,1377.380005,2876890000,1.0,0.32449650516705175,1.186819863587986,0.9011230492600587,1.1868198635879932,0.3359946532906002,0.32428325596176477,-0.8373337203774096
2006-10-25,1377.359985,1383.609985,1376.0,1382.219971,1382.219971,2953540000,1.0,0.41458690576904794,1.0599211817943224,1.1133004652443763,1.0599211817943293,0.4275178073721565,0.41539513205514383,0.6510925597597843
2006-10-26,1382.209961,1389.449951,1379.469971,1389.079956,1389.079956,2793350000,1.0,0.5550773085925631,1.2187215605516832,1.4229620692007565,1.21872156055169,0.5967315245511055,0.5834695849453092,0.44392425375903827
2006-10-27,1388.890015,1388.890015,1375.849976,1377.339966,1377.339966,2458450000,0.0,-0.23065711408653303,-0.21802739386318637,1.2420996394514694,-0.21802739386317985,0.19824375204947522,0.1889418271354209,-1.1811671594463509
2006-10-30,1377.300049,1381.219971,1373.459961,1377.930054,1377.930054,2770440000,1.0,-0.20688546883696873,-0.8465012889077846,0.6695557215249693,-0.8465012889077778,-0.034654394237162336,-0.041935140730443174,-0.049637324816797355
2006-10-31,1377.930054,1381.209961,1372.189941,1377.939941,1377.939941,2803030000,1.0,-0.21281278389971742,-0.8166222300437026,0.1099340985590211,-0.816622230043696,-0.04500118290226067,-0.05225825936557692,-0.34952520421557337
2006-11-01,1377.76001,1381.949951,1366.26001,1367.810059,1367.810059,2821160000,0.0,-0.6357821687042251,-1.646230005518788,-0.6459753056854314,-1.646230005518781,-0.48562909985065406,-0.4936647137125611,-0.5871200625437574
2006-11-02,1367.439941,1368.390015,1362.209961,1367.339966,1367.339966,2646180000,0.0,-0.41083876435462485,-1.255451749264923,-1.3370863128564447,-1.2554517492649164,-0.6981971605209738,-0.7098020946710568,-0.9427755402442528
2006-11-03,1367.310059,1371.680054,1360.97998,1364.300049,1364.300049,2419730000,0.0,-0.43685614129408207,-1.361228825542163,-1.6564168503383014,-1.3612288255421559,-0.4466691974843727,-0.45326853631496183,-0.25719442684509836
2006-11-06,1364.27002,1381.400024,1364.27002,1379.780029,1379.780029,2533550000,1.0,0.4485114156868511,0.9384994887091126,-1.1578124557612313,0.938499488709119,-0.00692309889759024,-0.014219694046856728,1.0460070749189947
2006-11-07,1379.75,1388.189941,1379.189941,1382.839966,1382.839966,2636390000,1.0,0.5699338529324114,0.6483356378434403,-0.7486056699950278,0.6483356378434468,0.08311980336692644,0.07571520416192447,0.9056838619198104
2006-11-08,1382.5,1388.609985,1379.329956,1385.719971,1385.719971,2814820000,1.0,0.527353921124292,0.9350123328722348,-0.027587063432615445,0.9350123328722412,0.471112248253137,0.4593295262395384,0.21812888767140107
2006-11-09,1385.430054,1388.920044,1377.310059,1378.329956,1378.329956,3012050000,0.0,-0.03253682629265372,0.08006681084853057,0.34546343125726703,0.08006681084853674,0.2654223727609565,0.25528615623486817,-0.5430241906419936
2006-11-10,1378.329956,1381.040039,1375.599976,1380.900024,1380.900024,2290200000,1.0,-0.07617186456348246,0.24727682572610937,0.7947674295979013,0.24727682572611553,0.43342415836033044,0.4207042411606308,-0.05365873720185409
2006-11-13,1380.579956,1387.609985,1378.800049,1384.420044,1384.420044,2386340000,1.0,0.07450342986199571,0.2083954935929937,0.5908274285469308,0.20839549359300044,0.07526113153732121,0.06804845349119336,0.5256989981038793
2006-11-14,1384.359985,1394.48999,1379.069946,1393.219971,1393.219971,3027480000,1.0,0.46454818784755164,1.0514155099324007,0.7034197579785387,1.0514155099324074,0.2438134200431176,0.2372999137523216,0.28690317862263065
2006-11-15,1392.910034,1401.349976,1392.130005,1396.569946,1396.569946,2831130000,1.0,0.5321298494796766,0.6825607088334712,0.632902427822585,0.682560708833478,0.2569753076411822,0.2511576223509323,0.7899008529317516
2006-11-16,1396.530029,1403.76001,1396.530029,1399.76001,1399.76001,2835730000,1.0,0.46705840699397444,0.8183484134191975,0.839126680547332,0.818348413419204,0.5709387737670331,0.5631257303838835,1.0377211781257338
2006-11-17,1399.76001,1401.209961,1394.550049,1401.199951,1401.199951,2726100000,1.0,0.31467557473585916,0.9413374305781154,1.0329986788240206,0.9413374305781221,0.5364696492273203,0.5298023892229214,-0.6703854972609485
2006-11-20,1401.170044,1404.369995,1397.849976,1400.5,1400.5,2546710000,0.0,0.08883234822220633,0.7843332227401822,1.1938754058016485,0.7843332227401894,0.41095069667382467,0.4053707693055337,-0.07997987456624972
2006-11-21,1400.430054,1403.48999,1399.98999,1402.810059,1402.810059,2597940000,1.0,0.11115270928874128,0.8638304377596938,1.1414772542068703,0.8638304377597009,0.2184743387617438,0.21400813001487626,0.7294301518259962
2006-11-22,1402.689941,1407.890015,1402.26001,1406.089966,1406.089966,2237710000,1.0,0.18979642149105347,0.840494455585959,1.185592898956305,0.8404944555859656,0.2157617209095437,0.21194207914761423,0.8350207496213593
2006-11-24,1405.939941,1405.939941,1399.25,1400.949951,1400.949951,832550000,0.0,-0.11839044435792241,-0.3598713922488665,0.8564806765694057,-0.35987139224886033,-0.026956564780166548,-0.03368169978588975,-1.198450133988402
2006-11-27,1400.949951,1400.949951,1381.439941,1381.959961,1381.959961,2711210000,0.0,-0.9885950892424438,-1.7932143638890663,0.09263812870213527,-1.7932143638890599,-0.6201106310160943,-0.6360861734494487,-1.149136582169559
2006-11-28,1381.609985,1387.910034,1377.829956,1386.719971,1386.719971,2639750000,1.0,-0.5577783850656218,-0.9331300878413766,-0.38710102038894667,-0.9331300878413703,-0.4617978504664741,-0.4750917514698272,0.14888925546676052
2006-11-29,1386.109985,1401.140015,1386.109985,1399.47998,1399.47998,2790970000,1.0,0.21526539897181224,0.3892768497383414,-0.519658107991822,0.3892768497383477,-0.1581056441930292,-0.16696067508192486,0.9606167142635438
2006-11-30,1399.469971,1406.300049,1393.829956,1400.630005,1400.630005,4006230000,1.0,0.3446990218889757,0.6404237943101861,-0.5755438600816457,0.640423794310192,-0.21949974064543387,-0.22976316057125856,0.05352658972410871
2006-12-01,1400.630005,1402.459961,1385.930054,1396.709961,1396.709961,2800980000,0.0,0.16774827056212518,0.21147443565669974,-0.41594978920548686,0.21147443565670537,-0.18465496766045655,-0.1937906461198004,-0.9056947693404535
2006-12-04,1396.670044,1411.22998,1396.670044,1409.119995,1409.119995,2766320000,1.0,0.5678453056061268,1.0640610589734976,0.3821731585381771,1.064061058973503,0.7379453073733178,0.7320820320964414,1.0438332368252392
2006-12-05,1409.099976,1415.27002,1408.780029,1414.76001,1414.76001,2755700000,1.0,0.5672473277678656,1.206713186697152,0.9798957330994799,1.206713186697157,0.7610159632201129,0.7580301837982895,0.9346715217864893
2006-12-06,1414.400024,1415.930054,1411.050049,1412.900024,1412.900024,2725280000,0.0,0.3065623795112154,0.9462148730991733,1.135465270904116,0.9462148730991778,0.3285491468043261,0.32693962392616743,-0.6218983891472087
2006-12-07,1412.859985,1418.27002,1406.800049,1407.290039,1407.290039,2743150000,0.0,-0.08987546322805612,0.20315774792557617,1.013323714967213,0.20315774792558075,0.1318934523960637,0.12761147807925535,-0.11961233769026633
2006-12-08,1407.27002,1414.089966,1403.670044,1409.839966,1409.839966,2440460000,1.0,-0.09411618618634808,0.04501329725177399,0.9668261132990459,0.04501329725177899,0.3208753507272061,0.31838742709609047,0.2859057696931498
2006-12-11,1409.810059,1415.599976,1408.560059,1413.040039,1413.040039,2289900000,1.0,0.04344103523288521,0.14489775285590267,0.7100761614160647,0.1448977528559078,0.051628162203175454,0.046819123284056796,0.6500683565660508
2006-12-12,1413.0,1413.780029,1404.75,1411.560059,1411.560059,2738170000,0.0,-0.0043565685237784415,-0.17089900831199778,0.32526764868725533,-0.17089900831199317,-0.15354832974270965,-0.163123672923241,-0.96893373776042
2006-12-13,1411.319946,1416.640015,1411.050049,1413.209961,1413.209961,2552260000,1.0,0.08606628829159671,0.18115555177966086,0.11156357387372069,0.18115555177966555,-0.052614751513099224,-0.059629822001372665,0.8492325847930823
2006-12-14,1413.160034,1427.22998,1413.160034,1425.48999,1425.48999,2729700000,1.0,0.5764852428819747,1.0307874480390036,0.3427454370603505,1.0307874480390082,0.4645532483273053,0.46788172306961534,1.0420588180930404
2006-12-15,1425.47998,1431.630005,1425.47998,1427.089966,1427.089966,3229580000,1.0,0.47016063929606505,0.7346864120401204,0.5353918774244955,0.7346864120401249,0.43619191126262996,0.4398711178374586,1.046282764137116
2006-12-18,1427.079956,1431.810059,1420.650024,1422.47998,1422.47998,2568140000,0.0,0.101791504727325,0.1867270959595025,0.5470760708182768,0.18672709595950698,0.21022421062377716,0.20958084024541684,-0.2190787914662285
2006-12-19,1422.420044,1428.300049,1414.880005,1425.550049,1425.550049,2717060000,1.0,0.11687670635564018,0.32146435020858954,0.6846079628854848,0.32146435020859443,0.3416359319587935,0.34374526170079783,-0.19546436719892074
2006-12-20,1425.51001,1429.050049,1423.51001,1423.530029,1423.530029,2387630000,0.0,-0.11365914612617621,-0.12224291135149082,0.5998596485306384,-0.12224291135148589,0.2355260939496147,0.23553258928421805,0.24011262735213593
2006-12-21,1423.199951,1426.400024,1415.900024,1418.300049,1418.300049,2322410000,0.0,-0.32778815305190745,-1.2251347187395256,-0.030287251282651893,-1.2251347187395207,-0.26671867567817314,-0.2807739883292436,-0.5480780352921956
2006-12-22,1418.099976,1418.819946,1410.280029,1410.76001,1410.76001,1647590000,0.0,-0.5702705600060916,-1.7850113191861023,-0.7341145983343216,-1.785011319186097,-0.5270261499861948,-0.5502798386109685,-1.0152649378900969
2006-12-26,1410.75,1417.910034,1410.449951,1416.900024,1416.900024,1310310000,1.0,-0.15982638507267746,-0.7557181463412063,-0.9973678951125703,-0.7557181463412013,-0.2211112472945609,-0.2333013773580538,0.9584662630144739
2006-12-27,1416.630005,1427.719971,1416.630005,1426.839966,1426.839966,1667370000,1.0,0.38832262369439174,0.8940506374317965,-0.8374273266467042,0.8940506374318012,-0.024729283160940245,-0.03073377060987005,0.99632061600331
2006-12-28,1426.77002,1427.26001,1422.050049,1424.72998,1424.72998,1508570000,0.0,0.2552327918948414,0.7267585865589776,-0.600275677656483,0.7267585865589827,-0.027247958084234556,-0.03338654123731945,-0.9718461701855002
2006-12-29,1424.709961,1427.0,1416.839966,1418.300049,1418.300049,1678200000,0.0,-0.10872506833447883,-0.42183197490651914,-0.3758890649034665,-0.42183197490651403,-0.061538281702616014,-0.06876873859163701,-0.6578222215727654
2007-01-03,1418.030029,1429.420044,1407.859985,1416.599976,1416.599976,3429160000,0.0,-0.27087862645430844,-0.5915746022065052,-0.04252630159414399,-0.5915746022064999,0.10685776160617233,0.10343065084551092,-0.014962854327117288
2007-01-04,1416.599976,1421.839966,1408.430054,1418.339966,1418.339966,3004460000,1.0,-0.18872748478453624,-0.340154050961052,0.07355324682018285,-0.340154050961047,-0.020197327505981164,-0.026310078177363885,-0.28986694437687216
2007-01-05,1418.339966,1418.339966,1405.75,1409.709961,1409.709961,2919400000,0.0,-0.48406105328721605,-1.3332734154991517,-0.5486053398114992,-1.3332734154991464,-0.5499172229031927,-0.5738703782339374,-1.149136582169559
2007-01-08,1409.26001,1414.97998,1403.969971,1412.839966,1412.839966,2763340000,1.0,-0.17207495289223673,-0.7686919195106029,-0.9663296363769477,-0.7686919195105976,-0.4010263441797007,-0.4193620727307657,-0.09657032600483603
2007-01-09,1412.839966,1415.609985,1405.420044,1412.109985,1412.109985,3038380000,0.0,-0.14332010339599552,-0.8580484897445317,-1.0881780265920513,-0.858048489744527,-0.2390805344486774,-0.25129124666391867,-0.5513639683039705
2007-01-10,1408.699951,1415.98999,1405.319946,1414.849976,1414.849976,2764660000,1.0,0.03229382277356054,0.04228051663136162,-0.9111232310195408,0.042280516631366574,-0.11179169016491554,-0.12036988344676265,-0.34950302563970803
2007-01-11,1414.839966,1427.119995,1414.839966,1423.819946,1423.819946,2857870000,1.0,0.47945835943372805,0.8167742938339729,-0.5879583539175196,0.8167742938339786,0.09563305168574544,0.09281597099876011,1.0480694306508198
2007-01-12,1423.819946,1431.22998,1422.579956,1430.72998,1430.72998,2686480000,1.0,0.6311578436291508,1.2037252345503238,0.12070166002352437,1.2037252345503295,0.545027686855024,0.5510352872806462,0.7346331923324957
2007-01-16,1430.72998,1433.930054,1428.619995,1431.900024,1431.900024,2599530000,1.0,0.4801469763817613,1.039818082008974,0.6258728877907862,1.0398180820089793,0.48725141744744116,0.49324315501127597,0.1760761834414392
2007-01-17,1431.77002,1435.27002,1428.569946,1430.619995,1430.619995,2690270000,0.0,0.19815422985121858,0.777182661095366,1.0826421218337094,0.7771826610953714,0.4716895806589722,0.47702423699683294,-0.043086679054534685
2007-01-18,1430.589966,1432.959961,1424.209961,1426.369995,1426.369995,2822430000,0.0,-0.17082717819422918,-0.0962769593664618,1.0439388521767319,-0.09627695936645651,0.2696824470348203,0.27091478663853563,-0.5610700954882523
2007-01-19,1426.349976,1431.569946,1425.189941,1430.5,1430.5,2777480000,1.0,-0.01371820090402513,0.08985692516465617,0.8408889717185213,0.08985692516466158,0.12931498830572694,0.12820179517639596,0.6431323150400283
2007-01-22,1430.469971,1431.390015,1420.400024,1422.949951,1422.949951,2540120000,0.0,-0.3508454458215597,-1.3202422134319143,0.13586896438073662,-1.3202422134319092,-0.2827449644077252,-0.29817354053796785,-0.9710525725406578
2007-01-23,1422.949951,1431.329956,1421.660034,1427.98999,1427.98999,2975070000,1.0,-0.023354309802442005,-0.264331947523813,-0.22841935642380762,-0.2643319475238078,-0.17261998800544137,-0.1840614419187605,0.7565270362365399
2007-01-24,1427.959961,1440.140015,1427.959961,1440.130005,1440.130005,2783180000,1.0,0.552045389592865,1.2592864930196972,-0.09375325865278003,1.2592864930197027,0.20887709769669158,0.21164692059904391,1.044440468361986
2007-01-25,1440.119995,1440.689941,1422.339966,1423.900024,1423.900024,2994330000,0.0,-0.3324888831750025,-1.3170704257806956,-0.4347575847336681,-1.31707042578069,-0.1319807174454569,-0.14159921365389921,-1.0820357587444382
2007-01-26,1423.900024,1427.27002,1416.959961,1422.180054,1422.180054,2626620000,0.0,-0.3359804340607272,-1.1691566239232383,-0.786437929234912,-1.1691566239232325,-0.2981342556493987,-0.31409373215325237,-0.43036123873424004
2007-01-29,1422.030029,1426.939941,1418.459961,1420.619995,1420.619995,2730480000,0.0,-0.3976815524111354,-1.3739649546965194,-0.8014443063856382,-1.3739649546965138,-0.1281472641778837,-0.13747067976996336,0.08518053215929586
2007-01-30,1420.609985,1428.819946,1420.609985,1428.819946,1428.819946,2706250000,1.0,0.054682444588322845,-0.2974554914436514,-0.8106967082722341,-0.2974554914436458,-0.03789517127959475,-0.044296350146275504,1.0471808022440998
2007-01-31,1428.650024,1441.609985,1424.780029,1438.23999,1438.23999,2976690000,1.0,0.6064966705601625,0.834958175190037,-0.9292243675687346,0.8349581751900422,-0.11492561848723662,-0.12449841733069851,0.5220072261699045
2007-02-01,1437.900024,1446.640015,1437.900024,1445.939941,1445.939941,2914890000,1.0,0.7893242099212983,1.1873838704531416,-0.2296549703011546,1.187383870453147,0.5681203511602507,0.5811083755294768,0.9643258342664817
2007-02-02,1445.939941,1449.329956,1444.48999,1448.390015,1448.390015,2569450000,1.0,0.6301219952464083,1.1660095551708107,0.4226271651265363,1.1660095551708158,0.6881599665648555,0.7040678295273315,0.39108869003882524
2007-02-05,1448.329956,1449.380005,1443.849976,1446.98999,1446.98999,2439430000,0.0,0.25570378845576086,1.0020661589459976,1.0863241056374913,1.002066158946003,0.6935658197243829,0.7087866510220429,-0.7554701946020812
2007-02-06,1446.97998,1450.189941,1443.400024,1448.0,1448.0,2608710000,1.0,0.09783360069117855,0.9923730965869987,1.4466120171653631,0.9923730965870038,0.4845300939675007,0.49678140128443626,-0.11279291314819766
2007-02-07,1447.410034,1452.98999,1446.439941,1450.02002,1450.02002,2618820000,1.0,0.0789630515687869,0.6477147909344169,1.3943093092808447,0.6477147909344221,0.2716500171589549,0.2785815667956318,0.5261150989087937
2007-02-08,1449.98999,1450.449951,1442.810059,1448.310059,1448.310059,2816180000,0.0,-0.04223637053318517,-0.17131697188998282,1.01478330604162,-0.17131697188997755,0.005141538325171552,0.0011174341179237943,-1.025389069714394
2007-02-09,1448.25,1452.449951,1433.439941,1438.060059,1438.060059,2951810000,0.0,-0.4969095583846603,-1.118240431803126,0.37672359419186746,-1.118240431803121,-0.3516649523086642,-0.37336162767910913,-0.6702511760576414
2007-02-12,1438.0,1439.109985,1431.439941,1433.369995,1433.369995,2395680000,0.0,-0.6072036633873096,-1.5754496321647684,-0.3432540756528496,-1.575449632164763,-0.44443895157167296,-0.47037292997511576,-0.8481232223308105
2007-02-13,1433.219971,1444.410034,1433.219971,1444.26001,1444.26001,2652150000,1.0,0.04061967395366432,-0.0011616400607854561,-0.6207782045324608,-0.0011616400607803925,-0.16660776193902227,-0.1790474618754788,1.0203801902821228
2007-02-14,1443.910034,1457.650024,1443.910034,1455.300049,1455.300049,2699290000,1.0,0.5961612785441893,0.9815483243018571,-0.527528459836876,0.9815483243018619,0.08658966885805362,0.08692014213308577,0.9938504868083827
2007-02-15,1455.150024,1457.969971,1453.189941,1456.810059,1456.810059,2490920000,1.0,0.584852289216417,1.12466181220931,-0.16552261360231427,1.1246618122093148,0.17720550804776108,0.1818653935618304,0.07913071162981468
2007-02-16,1456.77002,1456.77002,1451.569946,1455.540039,1455.540039,2399450000,0.0,0.319070926330061,0.9755277711529765,0.4193298079262704,0.9755277711529817,0.4329301974589308,0.44665239286247876,-1.166068206898409
2007-02-20,1455.530029,1460.530029,1449.199951,1459.680054,1459.680054,2337860000,1.0,0.2557811135861002,1.1639073938474023,1.18451460146387,1.1639073938474076,0.6851480777694,0.7070193560403044,-0.18065422940945172
2007-02-21,1459.599976,1459.599976,1452.02002,1457.630005,1457.630005,2606980000,0.0,-0.005281427171284723,0.7172722333470525,1.3851947865853669,0.7172722333470577,0.3150445903634914,0.32546386066968097,-1.1723677728335278
2007-02-22,1457.290039,1461.569946,1450.51001,1456.380005,1456.380005,1950770000,0.0,-0.08612022534333301,-0.0461977782714017,1.0981143944207066,-0.04619777827139694,-0.03135070702650459,-0.0369247580241147,-0.3657754119939352
2007-02-23,1456.219971,1456.219971,1448.359985,1451.189941,1451.189941,2579950000,0.0,-0.3105267585919378,-1.1870693804170622,0.4523783554351907,-1.1870693804170578,-0.21847234059305096,-0.2344856088892883,-1.193909502668702
2007-02-26,1451.040039,1456.949951,1445.47998,1449.369995,1449.369995,2822170000,0.0,-0.3431163014852607,-1.1012807795296053,-0.12773672521370727,-1.101280779529601,-0.23397859742374247,-0.2507009295667781,-0.04483968074854417
2007-02-27,1449.25,1449.25,1389.420044,1399.040039,1399.040039,4065230000,0.0,-2.4732357906166627,-1.4390855035492944,-0.8548309169751447,-1.43908550354929,-1.7514979154586996,-1.8568225660384878,-1.1535468950698748
2007-02-28,1398.640015,1415.890015,1396.650024,1406.819946,1406.819946,3925250000,1.0,-1.484168297114007,-1.1031602706834758,-1.3633324582194983,-1.1031602706834711,-1.4795411338362174,-1.5669728611953373,0.7766996719546662
2007-03-01,1406.800049,1409.459961,1380.869995,1403.170044,1403.170044,3874910000,0.0,-1.099866553878693,-0.9413185486392253,-1.613366606875986,-0.9413185486392205,-1.5477919433596128,-1.6377372559039725,-0.9460797102656124
2007-03-02,1403.160034,1403.400024,1386.869995,1387.170044,1387.170044,3312260000,0.0,-1.2917336049891597,-1.5964880866867874,-1.7277295633116032,-1.5964880866867828,-1.8561289967332621,-1.9564830121386256,-1.1185422209369122
2007-03-05,1387.109985,1391.859985,1373.969971,1374.119995,1374.119995,3480520000,0.0,-1.189971405497344,-1.8482546238478401,-1.9363818205439167,-1.8482546238478352,-2.1735773270046552,-2.2876179673620394,-0.5726600465415435
2007-03-06,1374.060059,1397.900024,1374.060059,1395.410034,1395.410034,3358160000,1.0,0.0790233013691354,-0.2611237032520528,-1.6073416668156593,-0.2611237032520478,-0.1670867133029156,-0.17580440363725383,1.0443334355361733
2007-03-07,1395.02002,1401.160034,1390.640015,1391.969971,1391.969971,3141350000,0.0,0.05211333732592621,-0.27441395445301614,-1.3758478991693845,-0.2744139544530113,-0.49093815318369743,-0.5066405734887792,0.052785340172663155
2007-03-08,1391.880005,1407.930054,1391.880005,1401.890015,1401.890015,3014850000,1.0,0.6403120109886318,0.7067830729381837,-0.9154835556170037,0.7067830729381883,-0.09864770535114566,-0.1065121453617869,1.0375357956890296
2007-03-09,1401.890015,1410.150024,1397.300049,1402.839966,1402.839966,2623050000,1.0,0.512826221915832,0.6314244373169096,-0.29316059131858185,0.631424437316914,0.39798956891153864,0.39328035568866143,0.2643873758501503
2007-03-12,1402.800049,1409.339966,1398.400024,1406.599976,1406.599976,2664000000,1.0,0.35320487165561404,0.9544218234711596,0.4897112206906932,0.9544218234711644,0.899998301078991,0.8889479496784922,0.15740511115805983
2007-03-13,1406.22998,1406.22998,1377.709961,1377.949951,1377.949951,3485570000,0.0,-1.093565667132928,-1.831416044521913,0.051081348958553555,-1.831416044521908,-0.570539904651662,-0.5836031797719304,-1.1776646366020178
2007-03-14,1377.859985,1388.089966,1363.97998,1387.170044,1387.170044,3758350000,1.0,-0.5080593713832129,-0.28971070113451575,0.046808507616540325,-0.28971070113451103,-0.20181302119816735,-0.21030115483222556,-0.2242966455519403
2007-03-15,1387.109985,1395.72998,1385.160034,1392.280029,1392.280029,2821900000,1.0,-0.10320147486418224,0.055086160164697,-0.13523003752907417,0.05508616016470151,-0.34039654432723726,-0.3521323269583376,0.6316943274655937
2007-03-16,1392.280029,1397.51001,1383.630005,1386.949951,1386.949951,3393640000,0.0,-0.22772911043694943,-0.27688269861476134,-0.38894753461939974,-0.27688269861475673,-0.5223153760468547,-0.5373075761717037,-0.3205547155968872
2007-03-19,1386.949951,1403.199951,1386.949951,1402.060059,1402.060059,2777180000,1.0,0.6985566800453707,0.95339460122073,-0.3892344686839084,0.9533946012207344,-0.19283443795190552,-0.20263440416149445,1.0498619325359644
2007-03-20,1402.040039,1411.530029,1400.699951,1410.939941,1410.939941,2795940000,1.0,0.8264127259871347,1.2222055469121191,0.4637338683367337,1.222205546912124,0.9123820783207316,0.903986262985019,0.7736981346539185
2007-03-21,1410.920044,1437.77002,1409.75,1435.040039,1435.040039,3184770000,1.0,1.6509592541953555,1.1037774538635612,0.8529770141020486,1.103777453863566,1.3422718911406342,1.342743573527872,0.9564759002780497
2007-03-22,1435.040039,1437.660034,1429.880005,1434.540039,1434.540039,3129970000,0.0,1.1321249900588644,1.075006411301974,1.1378714106266983,1.0750064113019788,1.1732079420092119,1.1773254886021094,-0.40860398087258104
2007-03-23,1434.540039,1438.890015,1433.209961,1436.109985,1436.109985,2619020000,1.0,0.6577542966020655,1.0941219636554147,1.520834240764062,1.0941219636554191,1.380331664903729,1.3807821388465924,0.534930288146239
2007-03-26,1436.109985,1437.650024,1423.280029,1437.5,1437.5,2754660000,1.0,0.3343208110711755,1.14747669359249,1.575047205474624,1.1474766935924943,0.9667173040240208,0.9762264209501407,-0.9134688958837579
2007-03-27,1437.48999,1437.48999,1425.540039,1428.609985,1428.609985,2673040000,0.0,-0.3625655582445545,0.1618387062809431,1.2788548602206535,0.16183870628094735,0.4479143476171771,0.45225669000290114,-1.1509785960097938
2007-03-28,1428.349976,1428.349976,1414.069946,1417.22998,1417.22998,3000440000,0.0,-0.8024022845854142,-1.4578265433650546,0.5633218328963925,-1.4578265433650506,-0.5664041888786929,-0.593922701070111,-1.189175672060144
2007-03-29,1417.170044,1426.23999,1413.27002,1422.530029,1422.530029,2854710000,1.0,-0.37043235041341777,-0.7284684279972202,0.05955707735142433,-0.7284684279972158,-0.40210750551650315,-0.422900319003926,0.37846900269159944
2007-03-30,1422.52002,1429.219971,1408.900024,1420.859985,1420.859985,2903960000,0.0,-0.2933478563504333,-0.5584903144545392,-0.402067228212041,-0.5584903144545353,-0.49351152448797914,-0.5184358580434462,-0.42515966818124634
